#auto generated file!
6.0;0.0;0.0;0.0
12.0;1.0714285714285714;0.5;0.0
18.0;10.535714285714286;0.5;0.0
24.0;18.571428571428573;0.875;0.0
30.0;16.071428571428573;1.5;0.0
36.0;33.57142857142857;1.5;0.0
42.0;37.5;4.0;0.0
48.0;41.07142857142857;3.625;0.0
54.0;55.714285714285715;2.25;0.0
60.0;71.42857142857143;2.5;0.0
66.0;47.5;0.75;0.0
72.0;36.785714285714285;1.0;0.0
78.0;29.642857142857142;2.25;0.0
84.0;43.57142857142857;1.25;0.0
90.0;53.92857142857143;2.0;0.0
96.0;47.857142857142854;3.0;0.0
102.0;44.285714285714285;4.25;0.0
108.0;36.07142857142857;1.5;0.0
114.0;55.357142857142854;6.0;0.0
120.0;48.92857142857143;1.0;0.0
126.0;44.285714285714285;2.0;0.0
132.0;38.214285714285715;3.0;0.0
138.0;38.214285714285715;1.25;0.0
144.0;39.464285714285715;1.75;0.0
150.0;43.92857142857143;2.5;0.0
156.0;35.357142857142854;2.0;0.0
162.0;44.642857142857146;2.75;0.0
168.0;50.17857142857143;0.0;0.0
174.0;50.0;2.25;0.0
180.0;55.714285714285715;2.0;0.0
186.0;41.42857142857143;3.0;0.0
192.0;37.5;2.5;0.0
198.0;32.32142857142857;1.25;0.0
204.0;40.714285714285715;3.25;0.0
210.0;36.42857142857143;1.25;0.0
216.0;46.07142857142857;4.5;0.0
222.0;40.714285714285715;3.125;0.0
228.0;35.892857142857146;1.5;0.0
234.0;49.82142857142857;4.5;0.0
240.0;52.857142857142854;1.0;0.0
246.0;39.642857142857146;1.5;0.0
252.0;29.285714285714285;0.5;0.0
258.0;45.535714285714285;3.0;0.0
264.0;41.964285714285715;3.5;0.0
270.0;50.535714285714285;3.25;0.0
276.0;34.642857142857146;2.5;0.0
282.0;31.071428571428573;4.0;0.0
288.0;39.107142857142854;2.75;0.0
294.0;42.857142857142854;3.5;0.0
300.0;56.785714285714285;3.5;0.0
306.0;44.285714285714285;1.75;0.0
312.0;46.07142857142857;0.5;0.0
318.0;42.32142857142857;1.5;0.0
324.0;45.0;1.0;0.0
330.0;44.285714285714285;3.25;0.0
336.0;33.92857142857143;2.5;0.0
342.0;46.42857142857143;3.5;0.0
348.0;42.5;0.5;0.0
354.0;50.17857142857143;1.625;0.0
360.0;52.32142857142857;4.5;0.0
366.0;47.142857142857146;2.5;0.0
372.0;34.642857142857146;1.25;0.0
378.0;32.32142857142857;0.75;0.0
384.0;43.57142857142857;1.75;0.0
390.0;50.892857142857146;2.0;0.0
396.0;38.57142857142857;4.25;0.0
402.0;34.82142857142857;2.25;0.0
408.0;41.07142857142857;1.75;0.0
414.0;44.107142857142854;2.0;0.0
420.0;45.357142857142854;4.25;0.0
426.0;41.785714285714285;0.5;0.0
432.0;40.357142857142854;1.25;0.0
438.0;41.785714285714285;1.25;0.0
444.0;45.714285714285715;1.0;0.0
450.0;49.82142857142857;3.75;0.0
456.0;41.42857142857143;1.5;0.0
462.0;40.892857142857146;1.25;0.0
468.0;34.82142857142857;2.5;0.0
474.0;49.642857142857146;2.5;0.0
480.0;54.285714285714285;3.5;0.0
486.0;45.357142857142854;3.0;0.0
492.0;40.535714285714285;1.5;0.0
498.0;36.607142857142854;2.75;0.0
504.0;48.92857142857143;3.5;0.0
510.0;52.142857142857146;5.0;0.0
516.0;43.214285714285715;2.75;0.0
522.0;30.357142857142858;4.0;0.0
528.0;39.285714285714285;1.0;0.0
534.0;44.464285714285715;2.5;0.0
540.0;48.214285714285715;2.5;0.0
546.0;37.5;4.0;0.0
552.0;35.714285714285715;1.0;0.0
558.0;43.75;2.25;0.0
564.0;42.857142857142854;1.75;0.0
570.0;42.5;2.25;0.0
576.0;42.857142857142854;2.25;0.0
582.0;46.42857142857143;1.5;0.0
588.0;36.607142857142854;2.0;0.0
594.0;52.5;2.0;0.0
